,User,Date,Tweet,Tweets Ago,Compound,Negative,Neutral,Positive
402,@CNN,Sat Sep 22 23:00:08 +0000 2018,Senate Judiciary Committee adviser working on Brett Kavanaugh's nomination to the Supreme Court resigns… https://t.co/dBkoSEBfm6,3,0.5574,0.795,0.0,0.205
403,@CNN,Sat Sep 22 22:30:12 +0000 2018,Who attacked Iran's military parade? https://t.co/mUcoldL0U9 | Analysis by Nic Robertson https://t.co/cWd2Eywipm,4,-0.4588,0.769,0.231,0.0
404,@CNN,Sat Sep 22 22:00:08 +0000 2018,Japan successfully lands robot rovers on an asteroid's surface https://t.co/5Ap3D9vsuD https://t.co/e5pn48FSSt,5,0.4939,0.758,0.0,0.242
405,@CNN,Sat Sep 22 21:45:08 +0000 2018,"Father, son accused of killing their neighbor over dispute about a box spring https://t.co/cs3sAo7YiO https://t.co/HKxSQIxnbY",6,-0.8519,0.542,0.458,0.0
406,@CNN,Sat Sep 22 21:30:10 +0000 2018,Homeland Security Secretary Kirstjen Nielsen says FEMA administrator Brock Long will reimburse the federal governme… https://t.co/yoqUTY0zPn,7,0.34,0.862,0.0,0.138
407,@CNN,Sat Sep 22 21:15:05 +0000 2018,Finland has produced more Formula One champions per capita than any other country in the world. What is it about th… https://t.co/vC17NrkU00,8,0.5667,0.851,0.0,0.149
408,@CNN,Sat Sep 22 21:00:05 +0000 2018,New Jersey sheriff steps down after uproar over racist remarks https://t.co/fXU3JVltyR https://t.co/vtzMJ7AWed,9,-0.6124,0.733,0.267,0.0
409,@CNN,Sat Sep 22 20:45:04 +0000 2018,Woman charged with attempted murder in New York day care stabbings https://t.co/z7bYmLWzDu https://t.co/5eWyvgGLrd,10,-0.5106,0.508,0.33,0.162
410,@CNN,Sat Sep 22 20:30:17 +0000 2018,"Federal judge says ""meaningful closure"" could be soon in family reunifications https://t.co/fYRoZffAkG https://t.co/PKvxwNhZZn",11,0.3182,0.839,0.0,0.161
411,@CNN,Sat Sep 22 20:15:07 +0000 2018,It really is OK for your children to watch television (and it's OK for you to admit they do it). Here's why you sho… https://t.co/l34bs4c7Qa,12,0.8032,0.728,0.0,0.272
412,@CNN,Sat Sep 22 20:00:13 +0000 2018,What happened between Deputy Attorney General Rod Rosenstein and former FBI Deputy Director Andrew McCabe before sp… https://t.co/f2ueZeaZ13,13,0.0,1.0,0.0,0.0
413,@CNN,Sat Sep 22 19:45:06 +0000 2018,"A software firm. A municipal building. A drugstore distribution center. In a 24-hour span, three ordinary places of… https://t.co/d0B8FmooBh",14,0.0,1.0,0.0,0.0
414,@CNN,Sat Sep 22 19:30:12 +0000 2018,The first day of fall has arrived. Here are 5 things you probably didn't know about the season:… https://t.co/LwZTmeX8Z6,15,0.0,1.0,0.0,0.0
415,@CNN,Sat Sep 22 19:15:08 +0000 2018,Judge orders Commerce Secretary Wilbur Ross to testify in lawsuit challenging 2020 Census question… https://t.co/MdXwWQIo69,16,-0.0772,0.788,0.115,0.097
416,@CNN,Sat Sep 22 19:05:05 +0000 2018,JUST IN: Christine Blasey Ford's lawyers say she will speak to a Senate panel about her sexual assault allegation a… https://t.co/LVxvYupgpc,17,-0.5859,0.833,0.167,0.0
417,@CNN,Sat Sep 22 19:00:11 +0000 2018,3D gun creator wanted on child sex assault charge is arrested in Taiwan https://t.co/y8e1HVOw5U https://t.co/x9mECDmObI,18,-0.8519,0.563,0.437,0.0
418,@CNN,Sat Sep 22 18:45:07 +0000 2018,JUST IN: Comcast outbids 21st Century Fox in the nearly two-year battle for Sky. The European broadcaster's board a… https://t.co/L7uaNl3aa9,19,-0.3818,0.88,0.12,0.0
419,@CNN,Sat Sep 22 18:30:11 +0000 2018,US-China trade talks stall amid tariff standoff https://t.co/m04qfSiktk https://t.co/9f7uR98cGE,20,-0.2023,0.816,0.184,0.0
420,@CNN,Sat Sep 22 18:15:06 +0000 2018,White House furniture finds nouveau life in the Blue Room https://t.co/R7kXXiZ6tf https://t.co/MMRQvPkBv5,21,0.0,1.0,0.0,0.0
421,@CNN,Sat Sep 22 18:00:23 +0000 2018,Sen. Bill Nelson's re-election campaign donated only half of the money it received from former Sen. Al Franken's po… https://t.co/2txu4ZIFub,22,0.0,1.0,0.0,0.0
422,@CNN,Sat Sep 22 17:45:07 +0000 2018,More than 40 dead as Florence-weary Carolinas face more flooding and rising rivers https://t.co/AYNQIDCJJG https://t.co/qupWlK7Cwk,23,-0.6771,0.754,0.246,0.0
423,@CNN,Sat Sep 22 17:30:06 +0000 2018,German nationalism threatens Oktoberfest https://t.co/o12BRyVMNm (via @CNNOpinion) https://t.co/EUjGu45sh5,24,-0.3818,0.729,0.271,0.0
424,@CNN,Sat Sep 22 17:15:05 +0000 2018,"Britain's Foreign Secretary Jeremy Hunt has urged European Union leaders to get the ""tone"" right in their negotiati… https://t.co/V2KVVaOI1X",25,0.0,1.0,0.0,0.0
425,@CNN,Sat Sep 22 17:00:08 +0000 2018,"Here's how Michael Cohen, President Trump's former personal attorney, might be helpful to prosecutors… https://t.co/b1AFzoyLaK",26,0.4215,0.833,0.0,0.167
426,@CNN,Sat Sep 22 16:45:08 +0000 2018,Brett Kavanaugh is the least popular Supreme Court nominee in 30 years https://t.co/CfznAY949k https://t.co/t5r8cP5uTc,27,0.3111,0.669,0.13,0.201
427,@CNN,Sat Sep 22 16:30:05 +0000 2018,Republicans worry sexual assault allegation against Supreme Court nominee Brett Kavanaugh could drive suburban wome… https://t.co/WqQtuHNyIR,28,-0.4767,0.558,0.288,0.155
428,@CNN,Sat Sep 22 16:15:07 +0000 2018,Imprisoned opposition leader in Rwanda to go on trial as another walks free — for now https://t.co/HoWreAmLtU https://t.co/calQ7IU6eH,29,0.0772,0.704,0.141,0.155
429,@CNN,Sat Sep 22 16:00:07 +0000 2018,"This 75-year-old spends his days napping with kittens. And he's raised more than $30,000 doing it.… https://t.co/7F3n4ZQQUU",30,0.0,1.0,0.0,0.0
430,@CNN,Sat Sep 22 15:45:07 +0000 2018,An ad airing on Missouri radio attempts to rally voters against incumbent Democratic Sen. Claire McCaskill by warni… https://t.co/BeGTGjajcf,31,0.0,1.0,0.0,0.0
431,@CNN,Sat Sep 22 15:30:07 +0000 2018,The Vatican and China have signed a provisional agreement to allow jointly-approved Catholic bishops in China for t… https://t.co/gPGXw9jzZ0,32,0.6249,0.758,0.0,0.242
432,@CNN,Sat Sep 22 15:15:10 +0000 2018,3 senators were in both Anita Hill's hearing and Brett Kavanaugh's https://t.co/8ij0yKkriW https://t.co/HfEqzXs7LE,33,0.0,1.0,0.0,0.0
433,@CNN,Sat Sep 22 15:00:04 +0000 2018,The captain of an overloaded ferry that capsized on Lake Victoria has been arrested in Tanzania as the death toll c… https://t.co/zHwirEr2IW,34,-0.7906,0.741,0.259,0.0
434,@CNN,Sat Sep 22 14:44:32 +0000 2018,The recent mass shooting at a Rite-Aid distribution center is a wake-up call that not all shooters follow the patte… https://t.co/dP8N7Wu9Tg,35,0.0,1.0,0.0,0.0
435,@CNN,Sat Sep 22 14:32:05 +0000 2018,Amazon wants Alexa everywhere https://t.co/qtSsDnGylP https://t.co/rAJPdImDy8,36,0.1779,0.746,0.0,0.254
436,@CNN,Sat Sep 22 14:01:02 +0000 2018,"A Sphinx believed be more than 2,000-years-old has been uncovered in Egypt https://t.co/hE0dQSRwcO via @CNNTravel https://t.co/AMikFLKbeP",37,0.0,1.0,0.0,0.0
437,@CNN,Sat Sep 22 13:46:00 +0000 2018,This is how roasted almonds are turned into marzipan. https://t.co/APeQogsUSb https://t.co/dWv2jvkQoO,38,0.0,1.0,0.0,0.0
438,@CNN,Sat Sep 22 13:31:00 +0000 2018,"In her first solo project as a member of the royal family, Meghan, Duchess of Sussex, is supporting a new charity c… https://t.co/K3N9l7CAhx",39,0.6908,0.769,0.0,0.231
439,@CNN,Sat Sep 22 13:16:06 +0000 2018,Six siblings of Republican Rep. Paul Gosar delivered a stark message in a new television advertisement: Don't vote… https://t.co/iTY6CcgT4E,40,0.0,1.0,0.0,0.0
440,@CNN,Sat Sep 22 13:01:01 +0000 2018,"This 94-year-old World War II vet hands out chocolate bars to strangers and people love it.

He's been melting hear… https://t.co/NSoZqXuzCd",41,0.0772,0.701,0.144,0.155
441,@CNN,Sat Sep 22 12:46:04 +0000 2018,"Coal ash is likely entering the Cape Fear River in Wilmington, North Carolina, environmentalists say… https://t.co/kGkl0nIZyv",42,-0.4939,0.824,0.176,0.0
442,@CNN,Sat Sep 22 12:31:00 +0000 2018,"Meet Yusaku Maezawa, the Japanese billionaire who will be the first passenger on a SpaceX trip around the moon. He'… https://t.co/qCFFMce67A",43,0.0,1.0,0.0,0.0
443,@CNN,Sat Sep 22 12:16:00 +0000 2018,"From Jeff Bezos to Warren Buffett, these billionaires are snapping up newspapers despite the fact that the industry… https://t.co/5u6HHZLL8x",44,0.0,1.0,0.0,0.0
444,@CNN,Sat Sep 22 12:01:12 +0000 2018,"Last month, a CNN investigation found remnants of a US-made bomb at the scene of an airstrike in Yemen that killed… https://t.co/70c0x3eF0p",45,-0.4939,0.856,0.144,0.0
445,@CNN,Sat Sep 22 11:46:03 +0000 2018,Former President Ronald Reagan's daughter Patti Davis wrote about her own sexual assault experience to defend Chris… https://t.co/CWCd6WsMx2,46,-0.5859,0.817,0.183,0.0
446,@CNN,Sat Sep 22 11:31:00 +0000 2018,"Apple's new phones — the iPhone XS and XS Max — are the smartest, fastest, best iPhones we've seen to date. But do… https://t.co/xYErs8vJ9n",47,0.8481,0.709,0.0,0.291
447,@CNN,Sat Sep 22 11:01:05 +0000 2018,Dallas Mavericks owner Mark Cuban will donate $10 million to women's advocacy groups after an independent investiga… https://t.co/OlfPQx4y0o,48,0.0,1.0,0.0,0.0
448,@CNN,Sat Sep 22 10:31:00 +0000 2018,"A garage in California is outfitting vintage cars with state-of-the-art tech, swapping old electronics with Tesla b… https://t.co/jTfas0nwID",49,0.0,1.0,0.0,0.0
449,@CNN,Sat Sep 22 10:01:02 +0000 2018,"Hillary Clinton says she's worried about what an unchecked Trump could do to the government if there isn't a ""very… https://t.co/H7eAEec3us",50,-0.296,0.896,0.104,0.0
450,@CNN,Sat Sep 22 09:31:00 +0000 2018,"They are the most glorious vessels on the seven seas, but how is a luxury superyacht made? https://t.co/VSMIUyOo3Q https://t.co/rFwnzPUYo7",51,0.4111,0.861,0.0,0.139
451,@CNN,Sat Sep 22 09:01:05 +0000 2018,"To remove Helen Keller from the social studies curriculum in Texas ""also means to eliminate the single touchstone f… https://t.co/d7EQIMppvX",52,0.0,1.0,0.0,0.0
452,@CNN,Sat Sep 22 09:00:58 +0000 2018,"At least 10 people were killed and 21 others, including a child and a woman, were wounded in an attack on a militar… https://t.co/0EX2cNAQGJ",53,-0.8225,0.714,0.286,0.0
453,@CNN,Sat Sep 22 08:31:00 +0000 2018,"No, it's not Halloween, but the spider webs draping everything from street signs to trees in this Greek town are a… https://t.co/V7jYaLZL06",54,-0.1531,0.929,0.071,0.0
454,@CNN,Sat Sep 22 08:01:07 +0000 2018,"Michael Jordan, who grew up in Wilmington, North Carolina, close to where Hurricane Florence came ashore, has donat… https://t.co/o7WSpXuWF6",55,0.0,1.0,0.0,0.0
455,@CNN,Sat Sep 22 07:31:05 +0000 2018,Rihanna has been appointed an ambassador of Barbados https://t.co/7LCAWPpqFM https://t.co/Hg5qh2Wa9G,56,0.0,1.0,0.0,0.0
456,@CNN,Sat Sep 22 07:01:00 +0000 2018,"GoPro has had some major struggles in recent years. It's hoping a new camera, the Hero7 Black, can help it recover.… https://t.co/VrPJ6bJByB",57,0.4588,0.692,0.096,0.212
457,@CNN,Sat Sep 22 06:46:05 +0000 2018,This library loans out ties and handbags so those with limited resources can go to job interviews… https://t.co/Hu9O2EIzF1,58,-0.2878,0.887,0.113,0.0
458,@CNN,Sat Sep 22 06:31:00 +0000 2018,A satellite successfully tested its new space-cleaning technology as part of a plan to clean up the thousands of pi… https://t.co/ZZjkAoW8aM,59,0.7096,0.742,0.0,0.258
459,@CNN,Sat Sep 22 06:16:02 +0000 2018,"President Trump's star on the Hollywood Walk of Fame was defaced yet again this week, this time covered by wooden b… https://t.co/zeWUV876EM",60,0.4404,0.879,0.0,0.121
460,@CNN,Sat Sep 22 06:01:03 +0000 2018,"The Trump administration is planning to shift more than $260 million from cancer research, HIV/AIDS and other progr… https://t.co/hYnomgIY7o",61,-0.6597,0.804,0.196,0.0
461,@CNN,Sat Sep 22 05:46:06 +0000 2018,Hong Kong-based airline Cathay Pacific spelled its own name wrong on the side of one of its new planes… https://t.co/bnHYd7WXZk,62,-0.4767,0.86,0.14,0.0
462,@CNN,Sat Sep 22 05:31:00 +0000 2018,"The oldest known animal in the geological record has been identified, in a discovery that scientists are calling ""t… https://t.co/ah30GrdQgx",63,0.0,1.0,0.0,0.0
463,@CNN,Sat Sep 22 05:16:03 +0000 2018,"Over 3 million people died from alcohol consumption in 2016, equating to 1 in 20 deaths globally, according to a ne… https://t.co/n9QoR5RbmG",64,-0.5574,0.833,0.167,0.0
464,@CNN,Sat Sep 22 05:01:02 +0000 2018,Coca-Cola is considering a move into the growing market for cannabis-infused drinks https://t.co/k83952k3b7 https://t.co/ZOp913Akqw,65,0.1779,0.876,0.0,0.124
465,@CNN,Sat Sep 22 04:46:07 +0000 2018,Republicans in Texas apologize for a campaign ad likening a Hindu deity to the GOP elephant https://t.co/QAhxYmmcjJ https://t.co/qzVfso5bmU,66,0.1027,0.915,0.0,0.085
466,@CNN,Sat Sep 22 04:38:41 +0000 2018,Revisiting the luxury and glamour of Concorde https://t.co/CziUz3JjU9 via @CNNStyle https://t.co/2rRRXM4DwN,67,0.5267,0.746,0.0,0.254
467,@CNN,Sat Sep 22 04:31:00 +0000 2018,"These golden retriever puppies are the newest members of Chile's police canine training unit, and they stole the sh… https://t.co/DpgOMsXMRi",68,0.0,1.0,0.0,0.0
468,@CNN,Sat Sep 22 04:27:24 +0000 2018,"Underwater walls could stop glaciers from melting, scientists say https://t.co/r1Hx62IzEm https://t.co/Ur0omf4C8T",69,-0.296,0.82,0.18,0.0
469,@CNN,Sat Sep 22 04:16:24 +0000 2018,"Sen. Mitch McConnell: “You’ve watched the fight. You’ve watched the tactics. ... In the very near future, Judge Kav… https://t.co/hNEQhzaWo5",70,-0.3818,0.88,0.12,0.0
470,@CNN,Sat Sep 22 04:03:04 +0000 2018,Senate Judiciary Chairman Chuck Grassley has given an extension to Christine Blasey Ford to decide whether she will… https://t.co/FHJpITW9GA,71,0.0,1.0,0.0,0.0
471,@CNN,Sat Sep 22 04:01:06 +0000 2018,Korean boy band BTS will make history next week as the first ever K-Pop group to speak at the United Nations… https://t.co/o9LvogxfQb,72,0.4215,0.882,0.0,0.118
472,@CNN,Sat Sep 22 03:46:03 +0000 2018,"These grungy, taped-up designer sneakers sell for $530. Critics say they glorify poverty https://t.co/1U2CF7C14w https://t.co/GqiJvJTcM4",73,-0.2023,0.566,0.259,0.175
473,@CNN,Sat Sep 22 03:31:06 +0000 2018,Flying insects are contaminating new environments by eating microplastics in polluted waters and carrying them thro… https://t.co/SLWO9owkNZ,74,-0.4588,0.842,0.158,0.0
474,@CNN,Sat Sep 22 03:23:03 +0000 2018,"""Special counsel Robert Mueller and his investigation have been beset by smears. Now another one is afoot: the clai… https://t.co/JWx9V4VSL2",75,0.4019,0.876,0.0,0.124
475,@CNN,Sat Sep 22 03:16:20 +0000 2018,HUD Secretary Ben Carson appears to have tied the sexual assault allegation against Supreme Court nominee Brett Kav… https://t.co/ebNGykLnRe,76,-0.0516,0.697,0.156,0.148
476,@CNN,Sat Sep 22 03:16:02 +0000 2018,Scientists believe they have discovered the first examples of air pollution traveling through the bloodstream of pr… https://t.co/x5cTjvz04e,77,0.0,1.0,0.0,0.0
477,@CNN,Sat Sep 22 03:09:01 +0000 2018,The week Brett Kavanaugh went from sure thing to not | Analysis by @CillizzaCNN https://t.co/zbYdVcS7ld https://t.co/A94wIVltra,78,0.3182,0.859,0.0,0.141
478,@CNN,Sat Sep 22 03:07:37 +0000 2018,"To attract Indian-American voters, a Republican party group in suburban Houston released a campaign ad with an imag… https://t.co/kJUpPcHOKN",79,0.6369,0.743,0.0,0.257
479,@CNN,Sat Sep 22 03:01:07 +0000 2018,"A Sphinx believed be more than 2,000-years-old has been uncovered in Egypt https://t.co/NYlMVOvQde via @CNNTravel https://t.co/qxQE99wBcr",80,0.0,1.0,0.0,0.0
480,@CNN,Sat Sep 22 02:59:54 +0000 2018,"RT @CuomoPrimeTime: Get the real story of Puerto Rico’s recovery after Hurricane Maria.  

A @CNN Special Report: Storm of Controversy: Wha…",81,0.4019,0.876,0.0,0.124
481,@CNN,Sat Sep 22 02:51:40 +0000 2018,"RT @CuomoPrimeTime: President of the Judicial Watch @TomFitton tells @ChrisCuomo that politically, practically speaking, Prof. Ford has up…",82,0.0,1.0,0.0,0.0
482,@CNN,Sat Sep 22 02:51:34 +0000 2018,Homeowners who live on the coast are sleepwalking toward climate catastrophe | By Michael Bociurkiw via @CNNOpinion… https://t.co/zs9nyK5bNK,83,-0.6597,0.784,0.216,0.0
483,@CNN,Sat Sep 22 02:46:04 +0000 2018,"To remove Helen Keller from the social studies curriculum in Texas ""also means to eliminate the single touchstone f… https://t.co/vWksZ58fvt",84,0.0,1.0,0.0,0.0
484,@CNN,Sat Sep 22 02:45:43 +0000 2018,"Former CIA Director Leon Panetta said the US has been ""in a constitutional crisis"" under Donald Trump's presidency… https://t.co/E9RC5Mh0rA",85,-0.6249,0.806,0.194,0.0
485,@CNN,Sat Sep 22 02:31:06 +0000 2018,"Most yogurts have deceptively high levels of sugar, with organic yogurts among the worst offenders, a new study war… https://t.co/rThLHKXJh9",86,-0.765,0.72,0.28,0.0
486,@CNN,Sat Sep 22 02:23:06 +0000 2018,No president has seen the number of scandals Trump has | By Michael D'Antonio via @CNNOpinion… https://t.co/RBTtUbikJQ,87,-0.6249,0.66,0.274,0.066
487,@CNN,Sat Sep 22 02:21:00 +0000 2018,"Republican Sen. Ted Cruz of Texas and Rep. Beto O'Rourke, his Democratic challenger, sparred over issues including… https://t.co/Uciy32cVdP",88,0.128,0.919,0.0,0.081
488,@CNN,Sat Sep 22 02:16:39 +0000 2018,Former President Ronald Reagan's daughter Patti Davis wrote about her own sexual assault experience to defend Chris… https://t.co/4QrbThZFHo,89,-0.5859,0.817,0.183,0.0
489,@CNN,Sat Sep 22 02:16:07 +0000 2018,"Astronomers have found an exoplanet reminiscent of the planet Vulcan from ""Star Trek,"" orbiting a star in a system… https://t.co/anGpAGT3Fd",90,0.0,1.0,0.0,0.0
490,@CNN,Sat Sep 22 02:13:16 +0000 2018,Six siblings of Republican Rep. Paul Gosar delivered a stark message in a new television advertisement: Don't vote… https://t.co/PNlpw7beq6,91,0.0,1.0,0.0,0.0
491,@CNN,Sat Sep 22 02:09:05 +0000 2018,"The lawyer for Christine Blasey Ford, the woman accusing Supreme Court nominee Brett Kavanaugh of sexual assault, r… https://t.co/fSWjh59rI3",92,-0.2263,0.637,0.219,0.143
492,@CNN,Sat Sep 22 02:04:33 +0000 2018,"Cobwebs drape everything from street signs to trees in this Greek town, each crawling with hordes of spiders. Hot w… https://t.co/RPUORPLxRh",93,0.0,1.0,0.0,0.0
493,@CNN,Sat Sep 22 02:01:03 +0000 2018,"This 94-year-old World War II vet hands out chocolate bars to strangers and people love it.

He's been melting hear… https://t.co/pcpxJAK1CV",94,0.0772,0.701,0.144,0.155
494,@CNN,Sat Sep 22 01:59:27 +0000 2018,"""If I were a queen, there would be no death penalty."" Supreme Court Justice Ruth Bader Ginsburg talks about the cat… https://t.co/PLWTSwiJlI",95,0.2263,0.55,0.21,0.241
495,@CNN,Sat Sep 22 01:56:48 +0000 2018,"Entering the stretch run of the 2018 midterm elections, the ad wars are escalating https://t.co/v02FWIMifj",96,-0.5574,0.795,0.205,0.0
496,@CNN,Sat Sep 22 01:51:51 +0000 2018,"A GOP Senate nominee says the accusations against Brett Kavanaugh are ""absurd"" because the assault attempt ""never w… https://t.co/Q4K4SKdQBz",97,-0.7269,0.724,0.276,0.0
497,@CNN,Sat Sep 22 01:51:11 +0000 2018,"Last month, a CNN investigation found remnants of a US-made bomb at the scene of an airstrike in Yemen that killed… https://t.co/BD675Jpxai",98,-0.4939,0.856,0.144,0.0
498,@CNN,Sat Sep 22 01:46:03 +0000 2018,"Coal ash is likely entering the Cape Fear River in Wilmington, North Carolina, environmentalists say… https://t.co/GNb0vpS51u",99,-0.4939,0.824,0.176,0.0
499,@CNN,Sat Sep 22 01:42:32 +0000 2018,"RT @CuomoPrimeTime: “We are in danger... with a malignant narcissist and sexual predator running this country.""

Michael Moore's (@MMFlint)…",100,0.0,1.0,0.0,0.0
500,@CNN,Sat Sep 22 01:41:03 +0000 2018,Rihanna has been appointed an ambassador of Barbados https://t.co/hWLgbDou6m https://t.co/CT1QV4cbrj,101,0.0,1.0,0.0,0.0
501,@CNN,Sat Sep 22 01:38:36 +0000 2018,RT @CuomoPrimeTime: Michael Moore (@MMFlint) says Republican men are “guaranteeing losing in November” through their treatment of Prof. For…,102,-0.3818,0.874,0.126,0.0
502,@CNN,Sat Sep 22 01:35:01 +0000 2018,"Trump vowed to eradicate a ""lingering stench"" at the DOJ, hours after it was reported that Deputy AG Rod Rosenstein… https://t.co/MVxhnlNrjE",103,-0.5106,0.852,0.148,0.0
